utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 7759, 2931, 5447, 3, 5]","[2, 5804, 5637, 141, 141, 3, 6634, 5672, 7153, 3, 5631, 2071, 2937, 7924, 3005, 6940, 6484, 2950, 3, 2162, 271, 3498, 5691, 6134, 5662, 3040, 3, 5740, 3506, 123, 123, 123, 3, 5]","[2, 1808, 6164, 6040, 6063, 3, 5]","[2, 1970, 6910, 6351, 3157, 3, 6494, 6, 7442, 7080, 3016, 3159, 2960, 3, 6, 689, 2193, 3403, 6512, 3, 5470, 6, 995, 2834, 3228, 2971, 6329, 3, 1200, 3097, 1200, 3097, 3, 5848, 388, 2967, 1598, 2967, 2208, 2925, 5680, 2774, 3374, 3218, 3411, 2970, 3, 7903, 5856, 3, 5]","[2, 196, 196, 196, 196, 3, 6481, 2443, 5480, 5448, 134, 3, 388, 2967, 1598, 2967, 2208, 2925, 5680, 3, 196, 196, 196, 196, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 그대로 친거얔ㅋㅋㅋ? [SEP] 그에 손에 쥐어지는 [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 5804, 5637, 141, 141, 3, 6634, 5672, 7153, 3, 5631, 2071, 2937, 7924, 3005, 6940, 6484, 2950, 3, 2162, 271, 3498, 5691, 6134, 5662, 3040, 3, 5740, 3506, 123, 123, 123, 3, 5]","[2, 1808, 6164, 6040, 6063, 3, 5]","[2, 1970, 6910, 6351, 3157, 3, 6494, 6, 7442, 7080, 3016, 3159, 2960, 3, 6, 689, 2193, 3403, 6512, 3, 5470, 6, 995, 2834, 3228, 2971, 6329, 3, 1200, 3097, 1200, 3097, 3, 5848, 388, 2967, 1598, 2967, 2208, 2925, 5680, 2774, 3374, 3218, 3411, 2970, 3, 7903, 5856, 3, 5]","[2, 196, 196, 196, 196, 3, 6481, 2443, 5480, 5448, 134, 3, 388, 2967, 1598, 2967, 2208, 2925, 5680, 3, 196, 196, 196, 196, 3, 5]","[2, 5808, 861, 2935, 5447, 3, 5]",맘에 드니ㅋㅋ [SEP] 
"[2, 1808, 6164, 6040, 6063, 3, 5]","[2, 1970, 6910, 6351, 3157, 3, 6494, 6, 7442, 7080, 3016, 3159, 2960, 3, 6, 689, 2193, 3403, 6512, 3, 5470, 6, 995, 2834, 3228, 2971, 6329, 3, 1200, 3097, 1200, 3097, 3, 5848, 388, 2967, 1598, 2967, 2208, 2925, 5680, 2774, 3374, 3218, 3411, 2970, 3, 7903, 5856, 3, 5]","[2, 196, 196, 196, 196, 3, 6481, 2443, 5480, 5448, 134, 3, 388, 2967, 1598, 2967, 2208, 2925, 5680, 3, 196, 196, 196, 196, 3, 5]","[2, 5808, 861, 2935, 5447, 3, 5]","[2, 196, 196, 196, 196, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 1970, 6910, 6351, 3157, 3, 6494, 6, 7442, 7080, 3016, 3159, 2960, 3, 6, 689, 2193, 3403, 6512, 3, 5470, 6, 995, 2834, 3228, 2971, 6329, 3, 1200, 3097, 1200, 3097, 3, 5848, 388, 2967, 1598, 2967, 2208, 2925, 5680, 2774, 3374, 3218, 3411, 2970, 3, 7903, 5856, 3, 5]","[2, 196, 196, 196, 196, 3, 6481, 2443, 5480, 5448, 134, 3, 388, 2967, 1598, 2967, 2208, 2925, 5680, 3, 196, 196, 196, 196, 3, 5]","[2, 5808, 861, 2935, 5447, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 5764, 5615, 141, 141, 3, 5]",아무것도 아니야^^ [SEP] 
"[2, 196, 196, 196, 196, 3, 6481, 2443, 5480, 5448, 134, 3, 388, 2967, 1598, 2967, 2208, 2925, 5680, 3, 196, 196, 196, 196, 3, 5]","[2, 5808, 861, 2935, 5447, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 5764, 5615, 141, 141, 3, 5]","[2, 6949, 224, 5870, 3, 196, 196, 196, 196, 3, 5]",눈이 간건가 [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 5808, 861, 2935, 5447, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 5764, 5615, 141, 141, 3, 5]","[2, 6949, 224, 5870, 3, 196, 196, 196, 196, 3, 5]","[2, 5807, 6, 2059, 6, 536, 3, 5569, 127, 3085, 5461, 2850, 3103, 5879, 2957, 3, 5458, 6019, 5879, 3, 6398, 128, 2991, 3, 6398, 129, 2991, 3, 6398, 130, 2991, 3, 6398, 131, 2991, 3, 6398, 132, 2991, 3, 6398, 132, 2991, 3, 6398, 5595, 2991, 3, 6398, 5927, 2991, 3, 6398, 6807, 2991, 3, 6398, 6807, 2991, 3, 6398, 125, 3530, 2991, 3, 6398, 6362, 2991, 3, 6398, 7870, 2991, 3, 6398, 7511, 2991, 3, 6398, 7189, 2991, 3, 6398, 7135, 2991, 3, 6398, 5998, 2991, 3, 6398, 126, 3424, 2991, 3, 6398, 126, 3269, 2991, 3, 6398, 126, 3545, 2991, 3, 6398, 126, 3530, 2991, 3, 6398, 7816, 2991, 3, 6398, 126, 3187, 2991, 3, 6398, 126, 3478, 2991, 3, 6398, 126, 3148, 2991, 3, 6398, 126, 3303, 2991, 3, 6398, 6718, 2991, 3, 6398, 127, 3424, 2991, 3, 6398, 127, 3269, 2991, 3, 6398, 127, 3545, 2991, 3, 6398, 127, 3530, 2991, 3, 6398, 127, 3304, 2991, 3, 6398, 127, 3187, 2991, 3, 6398, 127, 3478, 2991, 3, 6398, 127, 3148, 2991, 3, 6398, 127, 3303, 2991, 3, 6398, 7872, 2991, 3, 5]",아무튼 우진이 익현 나 [SEP] 이렇게 3명으로 확정할게요 [SEP] 내가 제출할게 [SEP] 아재 4트 [SEP] 아재 5트 [SEP] 아재 6트 [SEP] 아재 7트 [SEP] 아재 8트 [SEP] 아재 8트 [SEP] 아재 10트 [SEP] 아재 11트 [SEP] 아재 13트 [SEP] 아재 13트 [SEP] 아재 14트 [SEP] 아재 15트 [SEP] 아재 16트 [SEP] 아재 17트 [SEP] 아재 18트 [SEP] 아재 19트 [SEP] 아재 20트 [SEP] 아재 21트 [SEP] 아재 22트 [SEP] 아재 23트 [SEP] 아재 24트 [SEP] 아재 25트 [SEP] 아재 26트 [SEP] 아재 27트 [SEP] 아재 28트 [SEP] 아재 29트 [SEP] 아재 30트 [SEP] 아재 31트 [SEP] 아재 32트 [SEP] 아재 33트 [SEP] 아재 34트 [SEP] 아재 35트 [SEP] 아재 36트 [SEP] 아재 37트 [SEP] 아재 38트 [SEP] 아재 39트 [SEP] 아재 40트 [SEP] 
"[2, 196, 196, 196, 196, 3, 5]","[2, 5764, 5615, 141, 141, 3, 5]","[2, 6949, 224, 5870, 3, 196, 196, 196, 196, 3, 5]","[2, 5807, 6, 2059, 6, 536, 3, 5569, 127, 3085, 5461, 2850, 3103, 5879, 2957, 3, 5458, 6019, 5879, 3, 6398, 128, 2991, 3, 6398, 129, 2991, 3, 6398, 130, 2991, 3, 6398, 131, 2991, 3, 6398, 132, 2991, 3, 6398, 132, 2991, 3, 6398, 5595, 2991, 3, 6398, 5927, 2991, 3, 6398, 6807, 2991, 3, 6398, 6807, 2991, 3, 6398, 125, 3530, 2991, 3, 6398, 6362, 2991, 3, 6398, 7870, 2991, 3, 6398, 7511, 2991, 3, 6398, 7189, 2991, 3, 6398, 7135, 2991, 3, 6398, 5998, 2991, 3, 6398, 126, 3424, 2991, 3, 6398, 126, 3269, 2991, 3, 6398, 126, 3545, 2991, 3, 6398, 126, 3530, 2991, 3, 6398, 7816, 2991, 3, 6398, 126, 3187, 2991, 3, 6398, 126, 3478, 2991, 3, 6398, 126, 3148, 2991, 3, 6398, 126, 3303, 2991, 3, 6398, 6718, 2991, 3, 6398, 127, 3424, 2991, 3, 6398, 127, 3269, 2991, 3, 6398, 127, 3545, 2991, 3, 6398, 127, 3530, 2991, 3, 6398, 127, 3304, 2991, 3, 6398, 127, 3187, 2991, 3, 6398, 127, 3478, 2991, 3, 6398, 127, 3148, 2991, 3, 6398, 127, 3303, 2991, 3, 6398, 7872, 2991, 3, 5]","[2, 196, 196, 196, 196, 3, 7386, 5524, 3, 7430, 4436, 5737, 3, 196, 196, 196, 196, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 친구들이랑 [SEP] 놀고닜았어 [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 5764, 5615, 141, 141, 3, 5]","[2, 6949, 224, 5870, 3, 196, 196, 196, 196, 3, 5]","[2, 5807, 6, 2059, 6, 536, 3, 5569, 127, 3085, 5461, 2850, 3103, 5879, 2957, 3, 5458, 6019, 5879, 3, 6398, 128, 2991, 3, 6398, 129, 2991, 3, 6398, 130, 2991, 3, 6398, 131, 2991, 3, 6398, 132, 2991, 3, 6398, 132, 2991, 3, 6398, 5595, 2991, 3, 6398, 5927, 2991, 3, 6398, 6807, 2991, 3, 6398, 6807, 2991, 3, 6398, 125, 3530, 2991, 3, 6398, 6362, 2991, 3, 6398, 7870, 2991, 3, 6398, 7511, 2991, 3, 6398, 7189, 2991, 3, 6398, 7135, 2991, 3, 6398, 5998, 2991, 3, 6398, 126, 3424, 2991, 3, 6398, 126, 3269, 2991, 3, 6398, 126, 3545, 2991, 3, 6398, 126, 3530, 2991, 3, 6398, 7816, 2991, 3, 6398, 126, 3187, 2991, 3, 6398, 126, 3478, 2991, 3, 6398, 126, 3148, 2991, 3, 6398, 126, 3303, 2991, 3, 6398, 6718, 2991, 3, 6398, 127, 3424, 2991, 3, 6398, 127, 3269, 2991, 3, 6398, 127, 3545, 2991, 3, 6398, 127, 3530, 2991, 3, 6398, 127, 3304, 2991, 3, 6398, 127, 3187, 2991, 3, 6398, 127, 3478, 2991, 3, 6398, 127, 3148, 2991, 3, 6398, 127, 3303, 2991, 3, 6398, 7872, 2991, 3, 5]","[2, 196, 196, 196, 196, 3, 7386, 5524, 3, 7430, 4436, 5737, 3, 196, 196, 196, 196, 3, 5]","[2, 7872, 2991, 6148, 6881, 3160, 3, 2765, 3009, 6441, 2930, 5492, 6190, 5458, 2349, 3063, 123, 123, 123, 3, 5]",40트에도 안오네 [SEP] 학번 물어보려다가 결국 내가 찾음... [SEP] 
"[2, 6949, 224, 5870, 3, 196, 196, 196, 196, 3, 5]","[2, 5807, 6, 2059, 6, 536, 3, 5569, 127, 3085, 5461, 2850, 3103, 5879, 2957, 3, 5458, 6019, 5879, 3, 6398, 128, 2991, 3, 6398, 129, 2991, 3, 6398, 130, 2991, 3, 6398, 131, 2991, 3, 6398, 132, 2991, 3, 6398, 132, 2991, 3, 6398, 5595, 2991, 3, 6398, 5927, 2991, 3, 6398, 6807, 2991, 3, 6398, 6807, 2991, 3, 6398, 125, 3530, 2991, 3, 6398, 6362, 2991, 3, 6398, 7870, 2991, 3, 6398, 7511, 2991, 3, 6398, 7189, 2991, 3, 6398, 7135, 2991, 3, 6398, 5998, 2991, 3, 6398, 126, 3424, 2991, 3, 6398, 126, 3269, 2991, 3, 6398, 126, 3545, 2991, 3, 6398, 126, 3530, 2991, 3, 6398, 7816, 2991, 3, 6398, 126, 3187, 2991, 3, 6398, 126, 3478, 2991, 3, 6398, 126, 3148, 2991, 3, 6398, 126, 3303, 2991, 3, 6398, 6718, 2991, 3, 6398, 127, 3424, 2991, 3, 6398, 127, 3269, 2991, 3, 6398, 127, 3545, 2991, 3, 6398, 127, 3530, 2991, 3, 6398, 127, 3304, 2991, 3, 6398, 127, 3187, 2991, 3, 6398, 127, 3478, 2991, 3, 6398, 127, 3148, 2991, 3, 6398, 127, 3303, 2991, 3, 6398, 7872, 2991, 3, 5]","[2, 196, 196, 196, 196, 3, 7386, 5524, 3, 7430, 4436, 5737, 3, 196, 196, 196, 196, 3, 5]","[2, 7872, 2991, 6148, 6881, 3160, 3, 2765, 3009, 6441, 2930, 5492, 6190, 5458, 2349, 3063, 123, 123, 123, 3, 5]","[2, 196, 196, 196, 196, 3, 6634, 628, 3023, 3, 5873, 2965, 1239, 3323, 4032, 3132, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 애들이랑 논디 [SEP] 연락을 못봐쏘용 [SEP] 
"[2, 5807, 6, 2059, 6, 536, 3, 5569, 127, 3085, 5461, 2850, 3103, 5879, 2957, 3, 5458, 6019, 5879, 3, 6398, 128, 2991, 3, 6398, 129, 2991, 3, 6398, 130, 2991, 3, 6398, 131, 2991, 3, 6398, 132, 2991, 3, 6398, 132, 2991, 3, 6398, 5595, 2991, 3, 6398, 5927, 2991, 3, 6398, 6807, 2991, 3, 6398, 6807, 2991, 3, 6398, 125, 3530, 2991, 3, 6398, 6362, 2991, 3, 6398, 7870, 2991, 3, 6398, 7511, 2991, 3, 6398, 7189, 2991, 3, 6398, 7135, 2991, 3, 6398, 5998, 2991, 3, 6398, 126, 3424, 2991, 3, 6398, 126, 3269, 2991, 3, 6398, 126, 3545, 2991, 3, 6398, 126, 3530, 2991, 3, 6398, 7816, 2991, 3, 6398, 126, 3187, 2991, 3, 6398, 126, 3478, 2991, 3, 6398, 126, 3148, 2991, 3, 6398, 126, 3303, 2991, 3, 6398, 6718, 2991, 3, 6398, 127, 3424, 2991, 3, 6398, 127, 3269, 2991, 3, 6398, 127, 3545, 2991, 3, 6398, 127, 3530, 2991, 3, 6398, 127, 3304, 2991, 3, 6398, 127, 3187, 2991, 3, 6398, 127, 3478, 2991, 3, 6398, 127, 3148, 2991, 3, 6398, 127, 3303, 2991, 3, 6398, 7872, 2991, 3, 5]","[2, 196, 196, 196, 196, 3, 7386, 5524, 3, 7430, 4436, 5737, 3, 196, 196, 196, 196, 3, 5]","[2, 7872, 2991, 6148, 6881, 3160, 3, 2765, 3009, 6441, 2930, 5492, 6190, 5458, 2349, 3063, 123, 123, 123, 3, 5]","[2, 196, 196, 196, 196, 3, 6634, 628, 3023, 3, 5873, 2965, 1239, 3323, 4032, 3132, 3, 5]","[2, 388, 3024, 5587, 3257, 3, 539, 5924, 3006, 3505, 3016, 3, 5]",그랄수있징 [SEP] 난 치킨먹눈당 [SEP] 
"[2, 196, 196, 196, 196, 3, 7386, 5524, 3, 7430, 4436, 5737, 3, 196, 196, 196, 196, 3, 5]","[2, 7872, 2991, 6148, 6881, 3160, 3, 2765, 3009, 6441, 2930, 5492, 6190, 5458, 2349, 3063, 123, 123, 123, 3, 5]","[2, 196, 196, 196, 196, 3, 6634, 628, 3023, 3, 5873, 2965, 1239, 3323, 4032, 3132, 3, 5]","[2, 388, 3024, 5587, 3257, 3, 539, 5924, 3006, 3505, 3016, 3, 5]","[2, 196, 196, 196, 196, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 7872, 2991, 6148, 6881, 3160, 3, 2765, 3009, 6441, 2930, 5492, 6190, 5458, 2349, 3063, 123, 123, 123, 3, 5]","[2, 196, 196, 196, 196, 3, 6634, 628, 3023, 3, 5873, 2965, 1239, 3323, 4032, 3132, 3, 5]","[2, 388, 3024, 5587, 3257, 3, 539, 5924, 3006, 3505, 3016, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 7286, 1201, 3035, 119, 3, 5]",맛난거 먹엉! [SEP] 
"[2, 196, 196, 196, 196, 3, 6634, 628, 3023, 3, 5873, 2965, 1239, 3323, 4032, 3132, 3, 5]","[2, 388, 3024, 5587, 3257, 3, 539, 5924, 3006, 3505, 3016, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 7286, 1201, 3035, 119, 3, 5]","[2, 388, 3581, 3343, 5924, 3080, 123, 123, 123, 1239, 2970, 3296, 123, 123, 123, 3, 2753, 3683, 3147, 2007, 3, 5]",그랴두 치킨은...못이겨... [SEP] (피토함) 웩 [SEP] 
"[2, 388, 3024, 5587, 3257, 3, 539, 5924, 3006, 3505, 3016, 3, 5]","[2, 196, 196, 196, 196, 3, 5]","[2, 7286, 1201, 3035, 119, 3, 5]","[2, 388, 3581, 3343, 5924, 3080, 123, 123, 123, 1239, 2970, 3296, 123, 123, 123, 3, 2753, 3683, 3147, 2007, 3, 5]","[2, 5763, 3, 5485, 5924, 2965, 7825, 3, 5]",뭐야ㅋㅋㅋㅋ [SEP] 그럼 치킨을 먹자 [SEP] 
"[2, 196, 196, 196, 196, 3, 5]","[2, 7286, 1201, 3035, 119, 3, 5]","[2, 388, 3581, 3343, 5924, 3080, 123, 123, 123, 1239, 2970, 3296, 123, 123, 123, 3, 2753, 3683, 3147, 2007, 3, 5]","[2, 5763, 3, 5485, 5924, 2965, 7825, 3, 5]","[2, 196, 196, 196, 196, 3, 5457, 1651, 2987, 3052, 3025, 5586, 134, 3, 7516, 5748, 134, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 너무 쉽게ㅜ말하는데? [SEP] 너만 먹어? [SEP] 
"[2, 7286, 1201, 3035, 119, 3, 5]","[2, 388, 3581, 3343, 5924, 3080, 123, 123, 123, 1239, 2970, 3296, 123, 123, 123, 3, 2753, 3683, 3147, 2007, 3, 5]","[2, 5763, 3, 5485, 5924, 2965, 7825, 3, 5]","[2, 196, 196, 196, 196, 3, 5457, 1651, 2987, 3052, 3025, 5586, 134, 3, 7516, 5748, 134, 3, 5]","[2, 5483, 5690, 3005, 861, 3169, 3, 5]",우리 엄마도 드심 [SEP] 
"[2, 388, 3581, 3343, 5924, 3080, 123, 123, 123, 1239, 2970, 3296, 123, 123, 123, 3, 2753, 3683, 3147, 2007, 3, 5]","[2, 5763, 3, 5485, 5924, 2965, 7825, 3, 5]","[2, 196, 196, 196, 196, 3, 5457, 1651, 2987, 3052, 3025, 5586, 134, 3, 7516, 5748, 134, 3, 5]","[2, 5483, 5690, 3005, 861, 3169, 3, 5]","[2, 196, 196, 196, 196, 3, 5788, 2550, 7178, 2932, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 그러면 킹정이지 [SEP] 
"[2, 5763, 3, 5485, 5924, 2965, 7825, 3, 5]","[2, 196, 196, 196, 196, 3, 5457, 1651, 2987, 3052, 3025, 5586, 134, 3, 7516, 5748, 134, 3, 5]","[2, 5483, 5690, 3005, 861, 3169, 3, 5]","[2, 196, 196, 196, 196, 3, 5788, 2550, 7178, 2932, 3, 5]","[2, 5466, 5496, 3080, 3, 5]",오늘 운동은 [SEP] 
"[2, 196, 196, 196, 196, 3, 5457, 1651, 2987, 3052, 3025, 5586, 134, 3, 7516, 5748, 134, 3, 5]","[2, 5483, 5690, 3005, 861, 3169, 3, 5]","[2, 196, 196, 196, 196, 3, 5788, 2550, 7178, 2932, 3, 5]","[2, 5466, 5496, 3080, 3, 5]","[2, 196, 196, 196, 196, 3, 5568, 7631, 2781, 2926, 3257, 3257, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 나는 집가서 해여징징 [SEP] 
"[2, 5483, 5690, 3005, 861, 3169, 3, 5]","[2, 196, 196, 196, 196, 3, 5788, 2550, 7178, 2932, 3, 5]","[2, 5466, 5496, 3080, 3, 5]","[2, 196, 196, 196, 196, 3, 5568, 7631, 2781, 2926, 3257, 3257, 3, 5]","[2, 5496, 3388, 3161, 3016, 3, 6077, 3590, 2999, 5474, 3, 2723, 3142, 5780, 5500, 6034, 6865, 3, 5]",운동합시당 [SEP] 스트레칭만하고 [SEP] 풀업 조금 하고 끝내야징 [SEP] 
"[2, 196, 196, 196, 196, 3, 5788, 2550, 7178, 2932, 3, 5]","[2, 5466, 5496, 3080, 3, 5]","[2, 196, 196, 196, 196, 3, 5568, 7631, 2781, 2926, 3257, 3257, 3, 5]","[2, 5496, 3388, 3161, 3016, 3, 6077, 3590, 2999, 5474, 3, 2723, 3142, 5780, 5500, 6034, 6865, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 5]",....? [SEP] 
"[2, 5466, 5496, 3080, 3, 5]","[2, 196, 196, 196, 196, 3, 5568, 7631, 2781, 2926, 3257, 3257, 3, 5]","[2, 5496, 3388, 3161, 3016, 3, 6077, 3590, 2999, 5474, 3, 2723, 3142, 5780, 5500, 6034, 6865, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 5]","[2, 2059, 6075, 3244, 1525, 7664, 123, 123, 123, 134, 3, 5]",이친구를 사 말아...? [SEP] 
"[2, 196, 196, 196, 196, 3, 5568, 7631, 2781, 2926, 3257, 3257, 3, 5]","[2, 5496, 3388, 3161, 3016, 3, 6077, 3590, 2999, 5474, 3, 2723, 3142, 5780, 5500, 6034, 6865, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 5]","[2, 2059, 6075, 3244, 1525, 7664, 123, 123, 123, 134, 3, 5]","[2, 1560, 2970, 6065, 134, 3, 1560, 2970, 5937, 5547, 134, 3, 5]",샹이 아빠? [SEP] 샹이 동생인가? [SEP] 
"[2, 5496, 3388, 3161, 3016, 3, 6077, 3590, 2999, 5474, 3, 2723, 3142, 5780, 5500, 6034, 6865, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 5]","[2, 2059, 6075, 3244, 1525, 7664, 123, 123, 123, 134, 3, 5]","[2, 1560, 2970, 6065, 134, 3, 1560, 2970, 5937, 5547, 134, 3, 5]","[2, 6267, 3621, 2947, 6423, 5818, 3, 2079, 5636, 6004, 3, 5]",사이즈는 비슷한데 [SEP] 작은거같아 [SEP] 
"[2, 123, 123, 123, 123, 134, 3, 5]","[2, 2059, 6075, 3244, 1525, 7664, 123, 123, 123, 134, 3, 5]","[2, 1560, 2970, 6065, 134, 3, 1560, 2970, 5937, 5547, 134, 3, 5]","[2, 6267, 3621, 2947, 6423, 5818, 3, 2079, 5636, 6004, 3, 5]","[2, 6968, 1535, 3684, 6754, 3, 261, 2947, 2042, 123, 123, 123, 3, 6740, 1552, 122, 3, 5]",가족 상봉이여 [SEP] 걔는 음... [SEP] 그저 샤- [SEP] 
"[2, 2059, 6075, 3244, 1525, 7664, 123, 123, 123, 134, 3, 5]","[2, 1560, 2970, 6065, 134, 3, 1560, 2970, 5937, 5547, 134, 3, 5]","[2, 6267, 3621, 2947, 6423, 5818, 3, 2079, 5636, 6004, 3, 5]","[2, 6968, 1535, 3684, 6754, 3, 261, 2947, 2042, 123, 123, 123, 3, 6740, 1552, 122, 3, 5]","[2, 1792, 2418, 2983, 3088, 3919, 3, 5]",아 충동구먀 [SEP] 
"[2, 1560, 2970, 6065, 134, 3, 1560, 2970, 5937, 5547, 134, 3, 5]","[2, 6267, 3621, 2947, 6423, 5818, 3, 2079, 5636, 6004, 3, 5]","[2, 6968, 1535, 3684, 6754, 3, 261, 2947, 2042, 123, 123, 123, 3, 6740, 1552, 122, 3, 5]","[2, 1792, 2418, 2983, 3088, 3919, 3, 5]","[2, 2418, 2983, 355, 3481, 3, 2473, 3027, 123, 123, 123, 123, 3, 5]",충동 구매 [SEP] 커엽.... [SEP] 
"[2, 6267, 3621, 2947, 6423, 5818, 3, 2079, 5636, 6004, 3, 5]","[2, 6968, 1535, 3684, 6754, 3, 261, 2947, 2042, 123, 123, 123, 3, 6740, 1552, 122, 3, 5]","[2, 1792, 2418, 2983, 3088, 3919, 3, 5]","[2, 2418, 2983, 355, 3481, 3, 2473, 3027, 123, 123, 123, 123, 3, 5]","[2, 5830, 5727, 6754, 3, 5472, 2723, 3142, 3197, 6973, 3, 5651, 1965, 3200, 5532, 3100, 2923, 5502, 7956, 3030, 3136, 3, 5]",거의 처음이여 [SEP] 이제 풀업바 사고 [SEP] 다음 용돈 들어올때까지 존버한자 [SEP] 
"[2, 6968, 1535, 3684, 6754, 3, 261, 2947, 2042, 123, 123, 123, 3, 6740, 1552, 122, 3, 5]","[2, 1792, 2418, 2983, 3088, 3919, 3, 5]","[2, 2418, 2983, 355, 3481, 3, 2473, 3027, 123, 123, 123, 123, 3, 5]","[2, 5830, 5727, 6754, 3, 5472, 2723, 3142, 3197, 6973, 3, 5651, 1965, 3200, 5532, 3100, 2923, 5502, 7956, 3030, 3136, 3, 5]","[2, 1913, 3342, 7685, 3, 5]",오케잌ㅋㅋㅋㅋ [SEP] 
"[2, 1792, 2418, 2983, 3088, 3919, 3, 5]","[2, 2418, 2983, 355, 3481, 3, 2473, 3027, 123, 123, 123, 123, 3, 5]","[2, 5830, 5727, 6754, 3, 5472, 2723, 3142, 3197, 6973, 3, 5651, 1965, 3200, 5532, 3100, 2923, 5502, 7956, 3030, 3136, 3, 5]","[2, 1913, 3342, 7685, 3, 5]","[2, 5990, 5883, 2992, 2921, 3, 5]",오늘도 행복하가 [SEP] 
"[2, 2418, 2983, 355, 3481, 3, 2473, 3027, 123, 123, 123, 123, 3, 5]","[2, 5830, 5727, 6754, 3, 5472, 2723, 3142, 3197, 6973, 3, 5651, 1965, 3200, 5532, 3100, 2923, 5502, 7956, 3030, 3136, 3, 5]","[2, 1913, 3342, 7685, 3, 5]","[2, 5990, 5883, 2992, 2921, 3, 5]","[2, 5883, 122, 2767, 5729, 122, 122, 3, 5]",행복-한 하루-- [SEP] 
"[2, 5830, 5727, 6754, 3, 5472, 2723, 3142, 3197, 6973, 3, 5651, 1965, 3200, 5532, 3100, 2923, 5502, 7956, 3030, 3136, 3, 5]","[2, 1913, 3342, 7685, 3, 5]","[2, 5990, 5883, 2992, 2921, 3, 5]","[2, 5883, 122, 2767, 5729, 122, 122, 3, 5]","[2, 5549, 2246, 6165, 2950, 3, 5]",얼른 집 들가서 [SEP] 
